source_path,sha256,canonical_source,object_name,python_type,status,rows,columns,parquet_path,csv_gz_path,note
data/raw/github/02_motor_pricing/CASdatasets/data/beaonre.rda,a356f56004fc765b75b2b60f1922bc96b4bf3ca9bdd427848404e10735eefec1,data/raw/github/02_motor_pricing/CASdatasets/data/beaonre.rda,beaonre,DataFrame,converted,1823,3,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/beaonre__beaonre.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/beaonre__beaonre.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/beMTPL16.rda,c5ed8a558d93025e7c0bbff5b7cb7e18d665ad2b97dc5abddc3087a3856a37fe,data/raw/github/02_motor_pricing/CASdatasets/data/beMTPL16.rda,beMTPL16,DataFrame,converted,70791,19,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/beMTPL16__beMTPL16.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/beMTPL16__beMTPL16.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/beMTPL97.rda,955a821a7a693bf18076c425e4d5a5a99889f3c89e1fbd99eca6239c11e963a6,data/raw/github/02_motor_pricing/CASdatasets/data/beMTPL97.rda,beMTPL97,DataFrame,converted,163212,18,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/beMTPL97__beMTPL97.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/beMTPL97__beMTPL97.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/besecura.rda,89aca2c3b16bcb648e3624bf93ff7aee0776e46c1c7f46ce121e603be7540ecb,data/raw/github/02_motor_pricing/CASdatasets/data/besecura.rda,besecura,DataFrame,converted,371,2,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/besecura__besecura.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/besecura__besecura.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/braggclaim.rda,728fa4cc2f93e2072330122d7330b76a631d530886fbbab55a239ce23f58f912,data/raw/github/02_motor_pricing/CASdatasets/data/braggclaim.rda,braggclaim,DataFrame,converted,205,6,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/braggclaim__braggclaim.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/braggclaim__braggclaim.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/braggprem.rda,8a8706e4e89560849dad40fd84950e943fbb76e1b0aa58c1f466d67a923754f8,data/raw/github/02_motor_pricing/CASdatasets/data/braggprem.rda,braggprem,DataFrame,converted,205,7,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/braggprem__braggprem.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/braggprem__braggprem.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/brautocoll.rda,fb83f9eca623f2ed7a2a4d67951a6f23f60c9e5d57ab6078165316a4e779cf11,data/raw/github/02_motor_pricing/CASdatasets/data/brautocoll.rda,brautocoll,DataFrame,converted,1314,7,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/brautocoll__brautocoll.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/brautocoll__brautocoll.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/brgeomunicins.rda,4c70080d507734262cbca497da2894c194cb1c653e545557c2d68d2928ff44d8,data/raw/github/02_motor_pricing/CASdatasets/data/brgeomunicins.rda,brgeomunicins,DataFrame,converted,1833,18,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/brgeomunicins__brgeomunicins.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/brgeomunicins__brgeomunicins.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/brvehins1a.rda,add2eae56ea29287a87f5ec8974886099834524c8407ac885ff8079eb32607fa,data/raw/github/02_motor_pricing/CASdatasets/data/brvehins1a.rda,brvehins1a,DataFrame,converted,393071,23,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/brvehins1a__brvehins1a.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/brvehins1a__brvehins1a.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/brvehins1b.rda,4667ca837df8e0593a9dba1a64faa7777ed4a72ebdba741d9c69ce354725957a,data/raw/github/02_motor_pricing/CASdatasets/data/brvehins1b.rda,brvehins1b,DataFrame,converted,393071,23,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/brvehins1b__brvehins1b.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/brvehins1b__brvehins1b.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/brvehins1c.rda,7aaf8f5405ce01c31ce4dd942e60507dd242a73a3524a27e81a19266ddc4a5fb,data/raw/github/02_motor_pricing/CASdatasets/data/brvehins1c.rda,brvehins1c,DataFrame,converted,393071,23,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/brvehins1c__brvehins1c.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/brvehins1c__brvehins1c.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/brvehins1d.rda,848b629b003d580896588e91cb110439a9cf7842ff7e7c92a85a6cef957d47fb,data/raw/github/02_motor_pricing/CASdatasets/data/brvehins1d.rda,brvehins1d,DataFrame,converted,393071,23,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/brvehins1d__brvehins1d.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/brvehins1d__brvehins1d.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/brvehins1e.rda,6a309e781754276f3e3a20901bb880f72b1c62f648b6b242d6be518bc458e065,data/raw/github/02_motor_pricing/CASdatasets/data/brvehins1e.rda,brvehins1e,DataFrame,converted,393071,23,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/brvehins1e__brvehins1e.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/brvehins1e__brvehins1e.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/brvehins2a.rda,797e68e3039f90c56ba59c3188e69e4704ac79ab135befe8de07ae2cee81fbc4,data/raw/github/02_motor_pricing/CASdatasets/data/brvehins2a.rda,,,parse_failed,,,,,rdata=UnicodeDecodeError: 'ascii' codec can't decode byte 0xfc in position 12: ordinal not in range(128); pyreadr=UnicodeDecodeError: 'utf-8' codec can't decode byte 0xfc in position 12: invalid start byte
data/raw/github/02_motor_pricing/CASdatasets/data/brvehins2b.rda,2c39a65a51bc0e6d84ab31f624e08287217cb30d56d3a30b0214dfbb503e7c5e,data/raw/github/02_motor_pricing/CASdatasets/data/brvehins2b.rda,,,parse_failed,,,,,rdata=UnicodeDecodeError: 'ascii' codec can't decode byte 0xfc in position 12: ordinal not in range(128); pyreadr=UnicodeDecodeError: 'utf-8' codec can't decode byte 0xfc in position 12: invalid start byte
data/raw/github/02_motor_pricing/CASdatasets/data/brvehins2c.rda,d83f573ad7622d39a4ce2fbb58e46e2a2ea4b503a6bc97e9a06314f81a189faa,data/raw/github/02_motor_pricing/CASdatasets/data/brvehins2c.rda,,,parse_failed,,,,,rdata=UnicodeDecodeError: 'ascii' codec can't decode byte 0xfc in position 12: ordinal not in range(128); pyreadr=UnicodeDecodeError: 'utf-8' codec can't decode byte 0xfc in position 12: invalid start byte
data/raw/github/02_motor_pricing/CASdatasets/data/brvehins2d.rda,1c12fb45899080d1b03c322f3f19778ff2ee5d448f394dec68fd4c944270e20c,data/raw/github/02_motor_pricing/CASdatasets/data/brvehins2d.rda,,,parse_failed,,,,,rdata=UnicodeDecodeError: 'ascii' codec can't decode byte 0xfc in position 12: ordinal not in range(128); pyreadr=UnicodeDecodeError: 'utf-8' codec can't decode byte 0xfc in position 12: invalid start byte
data/raw/github/02_motor_pricing/CASdatasets/data/canlifins.rda,29a786da0cf4f6d4d839ea1b0d1b8bbaafd0fc1a93d80c29cce6f3d8b19b624f,data/raw/github/02_motor_pricing/CASdatasets/data/canlifins.rda,canlifins,DataFrame,converted,14889,10,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/canlifins__canlifins.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/canlifins__canlifins.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/canlifins2.rda,99b058f2031345d31d72c2eb0e86a1080c6ca89ed430fa32099832ca1b7b447c,data/raw/github/02_motor_pricing/CASdatasets/data/canlifins2.rda,canlifins2,DataFrame,converted,14889,2,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/canlifins2__canlifins2.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/canlifins2__canlifins2.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/catelematic13.rda,f15a0ada4d4a755163e480e492d1cc40ec6bf4f329e678ad8b37d08747d1cb1f,data/raw/github/02_motor_pricing/CASdatasets/data/catelematic13.rda,catelematic13,DataFrame,converted,100000,52,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/catelematic13__catelematic13.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/catelematic13__catelematic13.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/credit.rda,2f7a2d7cf4ef7b0117c20a247a7f46cad58de6ad2429a00a8d38969b5b1284b5,data/raw/github/02_motor_pricing/CASdatasets/data/credit.rda,credit,DataFrame,converted,1000,21,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/credit__credit.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/credit__credit.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/danishmulti.rda,87addea3512253277f081740bacc36a7784b7e5459bb1ca6449ab1d2b695b9d2,data/raw/github/02_motor_pricing/CASdatasets/data/danishmulti.rda,danishmulti,DataFrame,converted,2167,5,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/danishmulti__danishmulti.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/danishmulti__danishmulti.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/danishuni.rda,cb66278bbba5236fb4ebcaef4299b10e5133963288463d396b60aa27ff2bdb4b,data/raw/github/02_motor_pricing/CASdatasets/data/danishuni.rda,danishuni,DataFrame,converted,2167,2,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/danishuni__danishuni.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/danishuni__danishuni.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/Davis.rda,13a4d32a1b51a869d1425d1352767aa4f1857b9ed12b55dcf493422d2285e51a,data/raw/github/02_motor_pricing/CASdatasets/data/Davis.rda,Davis,DataFrame,converted,200,5,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/Davis__Davis.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/Davis__Davis.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/ECBYieldCurve.rda,b28e414104f3a9b81b31aa9caa6c67eb49ca5f394e6a6b3673be87b6da4c95bf,data/raw/github/02_motor_pricing/CASdatasets/data/ECBYieldCurve.rda,ECBYieldCurve,DataArray,converted,20960,3,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/ECBYieldCurve__ECBYieldCurve.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/ECBYieldCurve__ECBYieldCurve.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/eqlist.rda,90018aac5161bc7803ac30efebd4cdf6eab66d3768d5f526587a25716ca20df4,data/raw/github/02_motor_pricing/CASdatasets/data/eqlist.rda,eqlist,DataFrame,converted,14014,23,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/eqlist__eqlist.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/eqlist__eqlist.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/eudirectlapse.rda,d1dad3711f5d9aef01eb40aadab76f465815bc4b117cebe163bb716e919d735d,data/raw/github/02_motor_pricing/CASdatasets/data/eudirectlapse.rda,eudirectlapse,DataFrame,converted,23060,19,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/eudirectlapse__eudirectlapse.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/eudirectlapse__eudirectlapse.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/euhealthinsurance.rda,faddc310cc582fb76ed9014c15d9236c868b52fc9ecc50ef0d1c65e6966522ea,data/raw/github/02_motor_pricing/CASdatasets/data/euhealthinsurance.rda,euhealthinsurance,DataFrame,converted,176032,22,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/euhealthinsurance__euhealthinsurance.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/euhealthinsurance__euhealthinsurance.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/euMTPL.rda,cf3594f20c0c108fce8efba167f468697a9233372286b29eb81aa43aa724d195,data/raw/github/02_motor_pricing/CASdatasets/data/euMTPL.rda,euMTPL,DataFrame,converted,2373197,19,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/euMTPL__euMTPL.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/euMTPL__euMTPL.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/eusavingULnoPS.rda,b80e81e30b158b3fc7504c5593b4060e43f4b4c002d418d491388fe6874abc8c,data/raw/github/02_motor_pricing/CASdatasets/data/eusavingULnoPS.rda,eusavingULnoPS,DataFrame,converted,21921,30,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/eusavingULnoPS__eusavingULnoPS.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/eusavingULnoPS__eusavingULnoPS.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/eusavingULnoPSperMth.rda,5f454ade03d38a767ae3ff3bcc076ca9db98d4ae02ac313858378b230231d679,data/raw/github/02_motor_pricing/CASdatasets/data/eusavingULnoPSperMth.rda,eusavingULnoPSperMth,DataFrame,converted,615897,30,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/eusavingULnoPSperMth__eusavingULnoPSperMth.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/eusavingULnoPSperMth__eusavingULnoPSperMth.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/eusavingULnoPSperQtr.rda,aa49190c56eff9e9f93aba5d0895bd8035ba2cda707b2a7edafb749db2ec9ffe,data/raw/github/02_motor_pricing/CASdatasets/data/eusavingULnoPSperQtr.rda,eusavingULnoPSperQtr,DataFrame,converted,271988,30,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/eusavingULnoPSperQtr__eusavingULnoPSperQtr.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/eusavingULnoPSperQtr__eusavingULnoPSperQtr.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/eusavingULnoPSperYr.rda,36dbd7908b7e33b98f21d02f4fd25ad26613eef8f5bcaa4c7d123c6e093dee0f,data/raw/github/02_motor_pricing/CASdatasets/data/eusavingULnoPSperYr.rda,eusavingULnoPSperYr,DataFrame,converted,43743,30,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/eusavingULnoPSperYr__eusavingULnoPSperYr.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/eusavingULnoPSperYr__eusavingULnoPSperYr.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/eutelematic13.rda,cc044529fc542a73f5552f7f03f9779216f85b3fdc9f19f5a0c139746867a8a5,data/raw/github/02_motor_pricing/CASdatasets/data/eutelematic13.rda,,,parse_failed,,,,,rdata=KeyError: b'arrow::array_int_vector'; pyreadr=LibrdataError: The file contains an unrecognized object
data/raw/github/02_motor_pricing/CASdatasets/data/FedYieldCurve.rda,442da326f9b6ebc27da5336676fea9be2d7a680e17d9caa0aca62e662d85621b,data/raw/github/02_motor_pricing/CASdatasets/data/FedYieldCurve.rda,FedYieldCurve,DataArray,converted,2976,3,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/FedYieldCurve__FedYieldCurve.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/FedYieldCurve__FedYieldCurve.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/forexUSUK.rda,13cf4e41b51d72c60ca2320ded16fb12e5e80690ed6de11eb2e6a52e2628e1f1,data/raw/github/02_motor_pricing/CASdatasets/data/forexUSUK.rda,forexUSUK,DataFrame,converted,10583,2,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/forexUSUK__forexUSUK.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/forexUSUK__forexUSUK.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/freaggnumber.rda,fdd692b83530c3d0116e07e3539ea56f7a350843d9f8d454aeafc6610f315e8e,data/raw/github/02_motor_pricing/CASdatasets/data/freaggnumber.rda,freaggnumber,DataFrame,converted,12513,5,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/freaggnumber__freaggnumber.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/freaggnumber__freaggnumber.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/freAS0002.rda,54b3daa6bf6fb9402b6cf3a8a53bb33bdfb7883265adaa5bb4b973998e7c99a7,data/raw/github/02_motor_pricing/CASdatasets/data/freAS0002.rda,freAS0002,DataFrame,converted,9,6,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/freAS0002__freAS0002.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/freAS0002__freAS0002.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/frebiloss.rda,609055d68f1aa2a68c311056c2083c561f01c012773af88d47d1086b97138601,data/raw/github/02_motor_pricing/CASdatasets/data/frebiloss.rda,frebiloss,DataFrame,converted,2387,8,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/frebiloss__frebiloss.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/frebiloss__frebiloss.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/freclaimset.rda,9b5ed2cbdb5550e2ca3def2c9c03d1c59a388a7887fbe349e33dcb5c72260b26,data/raw/github/02_motor_pricing/CASdatasets/data/freclaimset.rda,freclaimset,DataFrame,converted,2306,6,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/freclaimset__freclaimset.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/freclaimset__freclaimset.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/freclaimset2motor.rda,4409adb022d18e24a3a0e724523706616e707c53e55f8625ce9fc122a20185d6,data/raw/github/02_motor_pricing/CASdatasets/data/freclaimset2motor.rda,freclaimset2motor,dict,converted,1,2,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/freclaimset2motor__freclaimset2motor.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/freclaimset2motor__freclaimset2motor.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/freclaimset3dam9207.rda,a9b65d5ab6d4f2d6602d277bcdc100fc47aee600b746f6ef119f40573d5089b9,data/raw/github/02_motor_pricing/CASdatasets/data/freclaimset3dam9207.rda,freclaimset3dam9207,DataFrame,converted,109992,37,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/freclaimset3dam9207__freclaimset3dam9207.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/freclaimset3dam9207__freclaimset3dam9207.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/freclaimset3fire9207.rda,4d2ac53791ac47d59060edf9940a1ba76bbcf70c0357253feea123a67ec086e1,data/raw/github/02_motor_pricing/CASdatasets/data/freclaimset3fire9207.rda,freclaimset3fire9207,DataFrame,converted,58056,37,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/freclaimset3fire9207__freclaimset3fire9207.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/freclaimset3fire9207__freclaimset3fire9207.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/freclaimset3multi9207.rda,de2093a815854a9ef6baa720247f6e50a98e1a4388cf2db1f8f1f822cecefb40,data/raw/github/02_motor_pricing/CASdatasets/data/freclaimset3multi9207.rda,freclaimset3multi9207,DataFrame,converted,1823,37,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/freclaimset3multi9207__freclaimset3multi9207.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/freclaimset3multi9207__freclaimset3multi9207.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/frecomfire.rda,fb6e0da2876766966672098f4c8220832c35e281289b71e2b01accfde2262896,data/raw/github/02_motor_pricing/CASdatasets/data/frecomfire.rda,frecomfire,DataFrame,converted,9613,4,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/frecomfire__frecomfire.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/frecomfire__frecomfire.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/frefictivetable.rda,781f2c729240f2fcecc910ca8470cd3fac4ec5d5d299f5cead7a4cc0c0074502,data/raw/github/02_motor_pricing/CASdatasets/data/frefictivetable.rda,frefictivetable,DataFrame,converted,87090,6,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/frefictivetable__frefictivetable.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/frefictivetable__frefictivetable.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/frefictivetable2.rda,240dac2a23604327bac12d51d6cb87978b2f7605d5090d940c62dd7f657d6fd3,data/raw/github/02_motor_pricing/CASdatasets/data/frefictivetable2.rda,frefictivetable2,DataFrame,converted,100000,5,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/frefictivetable2__frefictivetable2.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/frefictivetable2__frefictivetable2.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/frefictivetable3.rda,7d4c0fcad0de53e5b649a6464532acc68e2e3a7cacf93d88aa77dd0d6220700a,data/raw/github/02_motor_pricing/CASdatasets/data/frefictivetable3.rda,frefictivetable3,DataFrame,converted,100000,5,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/frefictivetable3__frefictivetable3.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/frefictivetable3__frefictivetable3.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/freHMD.rda,5c3410ad48f653c1beba61796fec47467d599c1bf7d1718145cc6d3b6c598dbc,data/raw/github/02_motor_pricing/CASdatasets/data/freHMD.rda,freHMD,dict,converted,1,11,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/freHMD__freHMD.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/freHMD__freHMD.csv.gz,Mixed object columns were string-normalized for Parquet.
data/raw/github/02_motor_pricing/CASdatasets/data/freIRSA.rda,1b06c3ea832102f2df48a2f10d03d3c8ce23f1f61ae0dae42fa9fdfc20fc26aa,data/raw/github/02_motor_pricing/CASdatasets/data/freIRSA.rda,freIRSA,DataFrame,converted,16,3,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/freIRSA__freIRSA.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/freIRSA__freIRSA.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/fremarine.rda,c6e44201beb10a24788da4030d456a4668e66ad6c26fe62f8b4ea2e4c4b6bcdb,data/raw/github/02_motor_pricing/CASdatasets/data/fremarine.rda,fremarine,DataFrame,converted,1274,19,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/fremarine__fremarine.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/fremarine__fremarine.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/fremotor1freq0304a.rda,825e25ec56b5abbd5b408484aa01b23dceab68fda830e499e57b62ac9fa2a3c4,data/raw/github/02_motor_pricing/CASdatasets/data/fremotor1freq0304a.rda,fremotor1freq0304a,DataFrame,converted,64234,8,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/fremotor1freq0304a__fremotor1freq0304a.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/fremotor1freq0304a__fremotor1freq0304a.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/fremotor1freq0304b.rda,2ff1c99fd103a4ccbfc027cd6338f371abca1ea13646c071d41d212c9617a6cc,data/raw/github/02_motor_pricing/CASdatasets/data/fremotor1freq0304b.rda,fremotor1freq0304b,DataFrame,converted,64234,8,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/fremotor1freq0304b__fremotor1freq0304b.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/fremotor1freq0304b__fremotor1freq0304b.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/fremotor1freq0304c.rda,d57002ec562d71ee6851850ee8dd2af1814831fd8dc81c1c16c7d248236f709e,data/raw/github/02_motor_pricing/CASdatasets/data/fremotor1freq0304c.rda,fremotor1freq0304c,DataFrame,converted,64234,8,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/fremotor1freq0304c__fremotor1freq0304c.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/fremotor1freq0304c__fremotor1freq0304c.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/fremotor1prem0304a.rda,01fc33a08b250e8dfcbb8e4caf146142b9cb869ed038ec94b83535e7610e245e,data/raw/github/02_motor_pricing/CASdatasets/data/fremotor1prem0304a.rda,fremotor1prem0304a,DataFrame,converted,51949,30,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/fremotor1prem0304a__fremotor1prem0304a.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/fremotor1prem0304a__fremotor1prem0304a.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/fremotor1prem0304b.rda,c8ecdf986187a01d9d2faab7496ac919f04a8402b44e6203093f96327581b9d3,data/raw/github/02_motor_pricing/CASdatasets/data/fremotor1prem0304b.rda,fremotor1prem0304b,DataFrame,converted,51949,30,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/fremotor1prem0304b__fremotor1prem0304b.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/fremotor1prem0304b__fremotor1prem0304b.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/fremotor1prem0304c.rda,da51d3e2f0cc81d3ec029ae43c57d7769c9db574719d089d782ef3f78271c1fb,data/raw/github/02_motor_pricing/CASdatasets/data/fremotor1prem0304c.rda,fremotor1prem0304c,DataFrame,converted,51949,30,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/fremotor1prem0304c__fremotor1prem0304c.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/fremotor1prem0304c__fremotor1prem0304c.csv.gz,reader=rdata
data/raw/github/02_motor_pricing/CASdatasets/data/fremotor1sev0304a.rda,84f1f743ddb8af347b22bf53510da1e0ae363326751b981cbf547dc98e6ff648,data/raw/github/02_motor_pricing/CASdatasets/data/fremotor1sev0304a.rda,fremotor1sev0304a,DataFrame,converted,9246,5,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/fremotor1sev0304a__fremotor1sev0304a.parquet,data/processed/rdata/github/02_motor_pricing/CASdatasets/data/fremotor1sev0304a__fremotor1sev0304a.csv.gz,reader=rdata
